ID;Name_Validity;Division;Class;Sublass;Order;Family;Rank;Name;Author;Czech_name;presence;RL_Evaluation
132;V;10008;10027;10028;10029;10042;35;Jungermannia exsertifolia subsp. cordifolia;(Dumort.) Váòa;trsenka srdèitá;N;NE
133;V;10008;10027;10028;10029;10042;34;Jungermannia pumila;With.;trsenka drobná;Y;NT
134;V;10008;10027;10028;10029;10046;28;Kurzia;G.Martens;skøíovec;Y;
135;V;10008;10027;10028;10029;10046;34;Kurzia pauciflora;(Dicks.) Grolle;skøíovec štìtinovitı;Y;VU
136;V;10008;10027;10028;10029;10046;34;Kurzia sylvatica;(A.Evans) Grolle;skøíovec lesní;Y;LC-att
137;V;10008;10027;10028;10029;10046;34;Kurzia trichoclados;(Müll.Frib.) Grolle;skøíovec vláskovitı;Y;EN
138;V;10008;10027;10028;10051;10053;28;Lejeunea;Lib.;roeòka;Y;
139;V;10008;10027;10028;10051;10053;34;Lejeunea cavifolia;(Ehrh.) Lindb.;roeòka dutolistá;Y;LC
140;V;10008;10027;10028;10029;10046;28;Lepidozia;(Dumort.) Dumort.;plevinka;Y;
141;V;10008;10027;10028;10029;10046;34;Lepidozia cupressina;(Sw.) Lindenb.;(bez èeského jména);N;NE
142;V;10008;10027;10028;10029;10046;34;Lepidozia reptans;(L.) Dumort.;plevinka plazivá;Y;LC
143;V;10008;10027;10028;10029;10047;28;Leptoscyphus;Mitt.;(bez èeského jména);N;
144;V;10008;10027;10028;10029;10047;34;Leptoscyphus cuneifolius;(Hook.) Mitt.;(bez èeského jména);N;NE
145;V;10008;10027;10028;10029;10042;28;Liochlaena;Nees;trsenka;Y;
146;V;10008;10027;10028;10029;10042;34;Liochlaena lanceolata;Nees;trsenka kopinatá;Y;NT
147;V;10008;10027;10028;10029;10042;34;Liochlaena subulata;(A.Evans) Schljakov;trsenka šídlovitá;Y;CR
148;V;10008;10027;10028;10029;10047;28;Lophocolea;(Dumort.) Dumort.;obhøebenka;Y;
149;V;10008;10027;10028;10029;10047;34;Lophocolea bidentata;(L.) Dumort.;obhøebenka špièatá;Y;LC-att
150;V;10008;10027;10028;10029;10047;34;Lophocolea coadunata;(Sw.) Mont.;obhøebenka dvouzubá;Y;LC
151;V;10008;10027;10028;10029;10047;34;Lophocolea heterophylla;(Schrad.) Dumort.;obhøebenka rùznolistá;Y;LC
152;V;10008;10027;10028;10029;10047;34;Lophocolea minor;Nees;obhøebenka menší;Y;LC
153;V;10008;10027;10028;10029;10034;28;Lophozia;(Dumort.) Dumort.;køiítka;Y;
154;V;10008;10027;10028;10029;10034;34;Lophozia ascendens;(Warnst.) R.M.Schust.;køiítka vystoupavá;Y;EN
155;V;10008;10027;10028;10029;10034;34;Lophozia guttulata;(Lindb. & Arnell) A.Evans;køiítka dlouhoplodá;Y;LC
156;V;10008;10027;10028;10029;10034;34;Lophozia silvicola;H.Buch;køiítka lesní;Y;LC-att
157;V;10008;10027;10028;10029;10034;34;Lophozia ventricosa;(Dicks.) Dumort.;køiítka bøichatá;Y;LC
158;V;10008;10027;10028;10029;10034;34;Lophozia wenzelii;(Nees) Steph.;køiítka Wenzelova;Y;CR
159;V;10008;10027;10028;10029;10034;28;Lophoziopsis;Konstant. & Vilnet;køiítka;Y;
160;V;10008;10027;10028;10029;10034;34;Lophoziopsis excisa;(Dicks.) Konstant. & Vilnet;køiítka vykrojená;Y;LC-att
161;V;10008;10027;10028;10029;10034;34;Lophoziopsis longidens;(Lindb.) Konstant. & Vilnet;køiítka protáhlá;Y;NT
162;V;10008;10013;10017;10018;10019;28;Lunularia;Adans.;lunatka;Y;
163;V;10008;10013;10017;10018;10019;34;Lunularia cruciata;(L.) Dumort. ex Lindb.;lunatka køíatá;Y;LC
164;V;10008;10013;10017;10020;10021;28;Mannia;Corda;mozolka;Y;
165;V;10008;10013;10017;10020;10021;34;Mannia fragrans;(Balbis) Frye & L.Clark;mozolka vonná;Y;NT
166;V;10008;10013;10017;10020;10021;34;Mannia gracilis;(F.Weber) D.B.Schill & D.G.Long;mozolka štíhlá;Y;EN
167;V;10008;10013;10017;10020;10021;34;Mannia triandra;(Scop.) Grolle;mozolka skalní;Y;CR
168;V;10008;10013;10017;10020;10023;28;Marchantia;L.;porostnice;Y;
169;V;10008;10013;10017;10020;10023;34;Marchantia polymorpha;L.;porostnice mnohotvárná;Y;NE
170;V;10008;10013;10017;10020;10023;35;Marchantia polymorpha subsp. montivagans;Bischl. & Boissel.-Dub.;porostnice mnohotvárná horská;Y;LC-att
171;V;10008;10013;10017;10020;10023;35;Marchantia polymorpha subsp. polymorpha;\N;porostnice mnohotvárná pravá;Y;LC
172;V;10008;10013;10017;10020;10023;35;Marchantia polymorpha subsp. ruderalis;Bischl. & Boissel.-Dub.;porostnice mnohotvárná ruderální;Y;LC
173;V;10008;10027;10028;10029;10040;28;Marsupella;Dumort.;obrutka;Y;
174;V;10008;10027;10028;10029;10040;34;Marsupella aquatica;(Lindenb.) Schiffn.;obrutka vodní;Y;LC
175;V;10008;10027;10028;10029;10040;34;Marsupella boeckii;(Austin) Lindb. ex Kaal.;obrutka Boeckova;N;NE
176;V;10008;10027;10028;10029;10040;34;Marsupella emarginata;(Ehrh.) Dumort.;obrutka vykrojená;Y;LC
177;V;10008;10027;10028;10029;10040;34;Marsupella funckii;(F.Weber & D.Mohr) Dumort.;obrutka Funckova;Y;NT
178;V;10008;10027;10028;10029;10040;34;Marsupella sparsifolia;(Lindb.) Dumort.;obrutka øídkolistá;Y;CR
179;V;10008;10027;10028;10029;10040;34;Marsupella sphacelata;(Giesecke ex Lindenb.) Dumort.;obrutka skvrnitá;Y;LC
180;V;10008;10027;10028;10029;10040;34;Marsupella sprucei;(Limpr.) Bernet;obrutka Spruceova;Y;EN
181;V;10008;10027;10028;10029;10042;28;Mesoptychia;(Lindb.) A.Evans;prasklice;Y;
182;V;10008;10027;10028;10029;10042;34;Mesoptychia badensis;(Gottsche ex Rabenh.) L.Söderstr. & Váòa;prasklice bádenská;Y;VU
183;V;10008;10027;10028;10029;10042;34;Mesoptychia bantriensis;(Hook.) L.Söderstr. & Váòa;prasklice bantryjská;Y;LC
1359;V;10008;10027;10028;10029;10042;34;Mesoptychia collaris;(Nees) L.Söderstr. & Váòa;prasklice Müllerova;Y;NE
184;V;10008;10027;10028;10029;10042;34;Mesoptychia heterocolpos;(Thed. ex Hartm.) L.Söderstr. & Váòa;prasklice vzpøímená;Y;CR
185;V;10008;10027;10028;10029;10042;34;Mesoptychia turbinata;(Raddi) L.Söderstr. & Váòa;(bez èeského jména);N;NE
186;V;10008;10027;10058;10059;10061;28;Metzgeria;Raddi;kroknice;Y;
187;V;10008;10027;10058;10059;10061;34;Metzgeria conjugata;Lindb.;kroknice spojená;Y;LC
188;V;10008;10027;10058;10059;10061;34;Metzgeria furcata;(L.) Corda;kroknice vidliènatá;Y;LC
189;V;10008;10027;10058;10059;10061;34;Metzgeria pubescens;(Schrank) Raddi;kroknice chlupatá;Y;LC-att
190;V;10008;10027;10058;10059;10061;34;Metzgeria simplex;Lorb. ex Müll.Frib.;kroknice jednoduchá;Y;NE
191;V;10008;10027;10058;10059;10061;34;Metzgeria violacea;(Ach.) Dumort.;kroknice keøíèkovitá;Y;VU
192;V;10008;10027;10028;10051;10053;28;Microlejeunea;(Spruce) Steph.;jemnièka;Y;
193;V;10008;10027;10028;10051;10053;34;Microlejeunea ulicina;(Taylor) Steph.;jemnièka hlodášová;Y;CR
194;V;10008;10027;10062;10065;10066;28;Moerckia;;oleška;Y;
195;V;10008;10027;10062;10065;10066;34;Moerckia blyttii;(Moerch) Brockm.;oleška Blyttova;Y;EN
196;V;10008;10027;10062;10065;10066;34;Moerckia flotoviana;(Nees) Schiffn.;oleška Flotowova;Y;CR
197;V;10008;10027;10062;10065;10066;34;Moerckia hibernica;(Hook.) Gottsche;oleška irská;N;NE
198;V;10008;10027;10028;10029;10050;28;Mylia;Gray;vršatka;Y;
199;V;10008;10027;10028;10029;10050;34;Mylia anomala;(Hook.) Gray;vršatka odchylná;Y;LC
200;V;10008;10027;10028;10029;10050;34;Mylia taylorii;(Hook.) Gray;vršatka Taylorova;Y;LC
201;V;10008;10027;10028;10029;10040;28;Nardia;Gray;okrunice;Y;
202;V;10008;10027;10028;10029;10040;34;Nardia compressa;(Hook.) Gray;okrunice stlaèená;Y;VU
203;V;10008;10027;10028;10029;10040;34;Nardia geoscyphus;(De Not.) Lindb.;okunice malá;Y;LC
204;V;10008;10027;10028;10029;10040;34;Nardia insecta;Lindb.;okrunice zaøíznutá;V;DD-va
205;V;10008;10027;10028;10029;10040;34;Nardia scalaris;Gray;okrunice schodovitá;Y;LC
206;V;10008;10027;10028;10029;10031;28;Neoorthocaulis;L.Söderstr., De Roo & Hedd.;seèovka;Y;
207;V;10008;10027;10028;10029;10031;34;Neoorthocaulis attenuatus;(Mart.) L.Söderstr., De Roo & Hedd.;seèovka štíhlá;Y;LC
208;V;10008;10027;10028;10029;10031;34;Neoorthocaulis floerkei;(F.Weber & D.Mohr) L.Söderstr., De Roo & Hedd.;seèovka Floerkova;Y;LC
209;V;10008;10027;10028;10029;10032;28;Nowellia;Mitt.;paøezovec;Y;
210;V;10008;10027;10028;10029;10032;34;Nowellia curvifolia;(Dicks.) Mitt.;paøezovec køivolistı;Y;LC-att
211;V;10008;10027;10028;10029;10033;28;Obtusifolium;S.W.Arnell;tupenka;Y;
212;V;10008;10027;10028;10029;10033;34;Obtusifolium obtusum;(Lindb.) S.W.Arnell;tupenka tupá;Y;EN
213;V;10008;10027;10028;10029;10032;28;Odontoschisma;(Dumort.) Dumort.;slatinatka ;Y;
214;V;10008;10027;10028;10029;10032;34;Odontoschisma denudatum;(Mart.) Dumort.;slatinatka obnaená;Y;LC-att
215;V;10008;10027;10028;10029;10032;34;Odontoschisma fluitans;(Nees) L.Söderstr. & Váòa;slatinatka splıvavá;Y;EN
216;V;10008;10027;10028;10029;10032;34;Odontoschisma francisci;(Hook.) L.Söderstr. & Váòa;slatinatka Francisova;Y;CR
217;V;10008;10027;10028;10029;10032;34;Odontoschisma sphagni;(Dicks.) Dumort.;slatinatka rašeliníková;Y;EN
218;V;10008;10027;10028;10029;10031;28;Orthocaulis;H.Buch;seèovka;Y;
219;V;10008;10027;10028;10029;10031;34;Orthocaulis atlanticus;(Kaal.) H.Buch;seèovka atlantská;Y;RE
220;V;10008;10013;10017;10020;10024;28;Oxymitra;Bisch. ex Lindenb.;opatka;Y;
221;V;10008;10013;10017;10020;10024;34;Oxymitra incrassata;(Brot.) Sérgio & Sim-Sim;opatka šupinatá;Y;EN
222;V;10008;10027;10062;10065;10067;28;Pallavicinia;Gray;netøebka;V;
223;V;10008;10027;10062;10065;10067;34;Pallavicinia lyellii;(Hook.) Gray;netøebka Lyellova;V;RE
224;V;10008;10027;10028;10029;10048;28;Pedinophyllum;Lindb. ex Nordst.;vápnomilka;Y;
225;V;10008;10027;10028;10029;10048;34;Pedinophyllum interruptum;(Nees) Kaal.;vápnomilka pøerušovaná;Y;LC-att
226;V;10008;10027;10062;10068;10069;28;Pellia;Raddi;pobøenice;Y;
227;V;10008;10027;10062;10068;10069;34;Pellia endiviifolia;(Dicks.) Dumort.;pobøenice vápnomilná;Y;LC
228;V;10008;10027;10062;10068;10069;34;Pellia epiphylla;(L.) Corda;pobøenice obecná;Y;LC
229;V;10008;10027;10062;10068;10069;35;Pellia epiphylla subsp. borealis ;(Lorb.) Messe;pobøenice obecná pravá;N;NE
230;V;10008;10027;10062;10068;10069;35;Pellia epiphylla subsp. epiphylla;\N;pobøenice obecná severní;Y;NE
231;V;10008;10027;10062;10068;10069;34;Pellia neesiana;(Gottsche) Limpr.;pobøenice Neesova;Y;LC
